2218586	2019-01-06	NI	3.98	6604003
2216838	2019-01-31	AR	2.96	2369350
2205195	2019-01-23	CC	3.82	1590218
2227003	2019-01-15	HT	2.92	3539529
2217103	2019-01-02	MU	3.54	2766520
2188868	2019-01-18	NO	2.57	9226199
2193971	2019-01-29	AZ	3.35	6668440
2220269	2019-01-04	ZW	3.83	3132537
2211108	2019-01-30	HU	5.0	3039310
2223627	2019-01-28	SK	2.71	4195683
2218888	2019-01-12	SL	3.08	4623532
2222123	2019-01-03	SH	4.59	8048294
2213352	2019-01-10	WF	1.84	8080933
2219414	2019-01-03	VI	2.83	1515074
2059188	2019-01-15	JE	3.33	6444191
2059182	2019-01-09	BF	2.71	1492872
2204078	2019-01-12	CL	3.85	4435819
2187998	2019-01-22	RE	1.66	1413558
2214110	2019-01-20	DM	3.76	2885608
2213701	2019-01-12	PR	4.25	8941837
2215388	2019-01-10	GA	3.29	2355750
2213259	2019-01-18	MP	2.47	3465023
2170086	2019-01-05	SO	2.03	4970448
2214392	2019-01-06	FR	2.35	3218515
2227582	2019-01-01	ID	2.7	3387120
2221184	2019-01-14	GB	3.26	8462692
2197686	2019-01-12	NG	2.73	6379966
2188814	2019-01-07	HM	2.33	4111472
2222244	2019-01-04	FJ	1.31	3581658
2214681	2019-01-23	KE	3.9	8075024
2219146	2019-01-06	EE	4.2	9780333
2188480	2019-01-12	KM	3.25	4416510
2214939	2019-01-01	SZ	3.9	1130470
2227744	2019-01-10	BQ	4.24	3620955
2187924	2019-01-23	SA	2.85	4898399
2218870	2019-01-25	IM	1.94	9826525
2215523	2019-01-19	PR	2.8	5238060
2205648	2019-01-10	TO	3.17	5403797
2222578	2019-01-18	GQ	2.57	9775490
2221115	2019-01-07	MA	3.29	5674377
2222564	2019-01-15	HM	3.14	3068600
2221899	2019-01-04	HR	2.68	6015737
2209201	2019-01-21	KR	3.53	9201678
2213361	2019-01-17	GH	2.7	8448777
2215086	2019-01-05	RU	2.93	4619079
2221857	2019-01-12	KP	3.35	7628937
2227564	2019-01-12	AS	1.9	5907778
2218198	2019-01-29	DK	1.56	4207876
2208606	2019-01-14	KI	3.6	6548150
2227383	2019-01-21	UA	3.38	3474651
2227040	2019-01-11	BV	2.39	6858053
2222306	2019-01-13	IT	3.86	4693663
2216992	2019-01-07	JO	4.83	1835392
2184255	2019-01-13	AQ	2.5	4133243
2214300	2019-01-02	RU	3.29	5991677
2170076	2019-01-03	PN	2.84	9659128
2211536	2019-01-31	NO	4.78	9224225
2221840	2019-01-23	KR	2.33	1734963
2227084	2019-01-06	GS	0.74	8611892
2217042	2019-01-11	MW	3.75	8646121
2189790	2019-01-11	EH	2.72	9799894
2216574	2019-01-07	TD	1.44	6055333
2214870	2019-01-17	TL	2.62	5025894
2059165	2019-01-10	VI	3.09	9309764
2205802	2019-01-15	AU	4.22	9280931
2223519	2019-01-15	BR	2.06	3580263
2223158	2019-01-29	VA	1.73	8162790
2227579	2019-01-25	TV	1.92	3148917
2218868	2019-01-28	FK	4.1	8295466
2223679	2019-01-18	UG	2.2	4375324
2182533	2019-01-10	SI	2.75	9995356
2208288	2019-01-09	FI	2.48	2659279
2210915	2019-01-24	IQ	2.4	1108032
2203953	2019-01-18	LS	2.87	7454104
2227733	2019-01-09	BR	1.36	5733978
2205936	2019-01-24	SZ	2.51	7261205
2221951	2019-01-16	FO	3.16	1260026
2219244	2019-01-17	GL	2.38	3178066
2211981	2019-01-13	CD	4.67	2282722
2216295	2019-01-25	CW	5.14	4581229
2218838	2019-01-24	BV	5.26	6930115
2222061	2019-01-19	BV	5.23	2812172
2227634	2019-01-27	AM	3.07	8643748
2223555	2019-01-01	YT	1.62	9299670
2202227	2019-01-31	RO	2.95	2321580
2210315	2019-01-05	MV	2.79	6308657
2219630	2019-01-10	HT	3.96	6287462
2207179	2019-01-24	ZA	3.85	4790261
2216406	2019-01-12	OM	3.13	3536987
2227129	2019-01-01	LA	3.22	1754358
2214843	2019-01-08	WF	3.28	2046995
2196257	2019-01-22	IS	2.9	6233683
2213966	2019-01-21	GM	4.82	7855685
2206799	2019-01-01	IN	4.44	8761976
2217693	2019-01-02	ML	4.22	7548128
2210910	2019-01-01	LI	3.09	3485844
2189393	2019-01-11	DO	3.63	3823853
2227260	2019-01-03	IT	4.82	8675774
2214464	2019-01-05	MY	3.23	7316917
2209301	2019-01-21	VG	4.33	7012369
2227725	2019-01-22	CC	2.85	3722686
2205893	2019-01-25	IM	1.58	7586621
2176983	2019-01-10	LY	4.53	1586000
2194418	2019-01-18	MN	4.36	1642581
2220154	2019-01-13	PW	2.0	1858195
2219635	2019-01-09	RS	4.04	5861661
2199515	2019-01-25	CX	3.93	7477209
2125290	2019-01-27	ZW	2.52	6527131
2223196	2019-01-31	VU	4.76	9938565
2127861	2019-01-29	GT	4.32	1859914
2222581	2019-01-05	WS	2.62	5922841
2222580	2019-01-16	SJ	2.71	3852721
2214164	2019-01-26	BZ	3.21	6726838
2217497	2019-01-01	WF	3.84	5321792
2188872	2019-01-20	CO	0.76	9884032
2223332	2019-01-03	NR	3.57	9454428
2214086	2019-01-26	ME	3.73	5458688
2188854	2019-01-10	AG	3.15	6742234
2198584	2019-01-23	SJ	2.86	1099448
2188241	2019-01-17	CD	4.64	7444876
2213368	2019-01-15	WS	4.16	4830273
2211982	2019-01-01	GW	3.85	4263326
2216980	2019-01-12	NC	3.94	5061422
2216796	2019-01-06	VU	3.76	8519207
2215471	2019-01-24	PS	2.82	2684795
2222818	2019-01-07	CH	2.89	8159627
2208289	2019-01-13	VN	2.3	6975425
2212286	2019-01-11	BI	2.35	5203666
2216031	2019-01-25	IE	2.13	7530730
2221899	2019-01-29	SX	1.52	3127577
2227257	2019-01-23	FK	2.7	8947785
2216676	2019-01-17	BW	1.19	6828972
2213368	2019-01-01	BB	2.4	8903784
2219333	2019-01-11	VE	1.66	3101692
1790092	2019-01-25	NF	1.83	3474463
2214742	2019-01-28	GE	3.02	3247411
2197552	2019-01-16	PN	4.03	1783726
2219390	2019-01-27	LU	1.24	7497221
2221090	2019-01-06	GR	2.13	5455750
2214407	2019-01-26	ER	1.99	5349417
2219813	2019-01-30	KH	4.53	1647619
2188865	2019-01-19	CL	3.25	6302945
2216996	2019-01-31	BD	4.01	9762115
2223195	2019-01-23	GN	1.51	1041280
2180815	2019-01-25	BF	1.27	8576265
2219243	2019-01-27	HN	4.67	2993917
2216527	2019-01-11	VC	2.1	2040846
2219246	2019-01-10	SM	2.8	3821279
2226998	2019-01-30	TC	4.24	8393831
2217064	2019-01-20	UG	3.28	6196622
2209211	2019-01-28	SO	2.9	8612310
2170078	2019-01-09	CO	1.62	1228951
2219503	2019-01-15	SL	3.72	9322024
2223639	2019-01-03	TK	1.84	2605882
2214682	2019-01-27	BF	2.95	9667062
2210902	2019-01-26	FO	3.4	3667161
2227641	2019-01-22	EC	2.7	7679081
2222120	2019-01-08	DZ	3.35	4996113
2218615	2019-01-08	CG	4.21	3315220
2206133	2019-01-19	SG	1.61	3885048
2218563	2019-01-01	AM	4.13	1640588
2200746	2019-01-25	VC	1.29	3569465
2219070	2019-01-26	HR	3.85	6585527
2186740	2019-01-08	VC	1.73	9948099
2219501	2019-01-03	BV	2.54	2619953
2217872	2019-01-29	JM	2.29	7624276
2215531	2019-01-21	KY	2.58	5234044
2227608	2019-01-29	LV	2.78	8961639
2211981	2019-01-08	FJ	1.84	7556127
2176648	2019-01-21	BN	3.4	3419395
2219628	2019-01-13	AM	4.71	7595260
2226976	2019-01-30	BM	3.92	3707491
2222219	2019-01-11	KR	2.63	5759859
2194269	2019-01-17	BO	4.14	6999889
2215472	2019-01-16	NE	3.03	5322353
2213966	2019-01-24	MQ	2.51	1695625
2220129	2019-01-18	JE	1.65	7294180
2216471	2019-01-07	GR	2.75	7683999
2218534	2019-01-03	NI	4.13	8137495
2184228	2019-01-24	MG	2.27	3759374
2217650	2019-01-01	LV	1.77	5832500
2214095	2019-01-26	GN	4.6	7859666
2196685	2019-01-28	ES	4.04	9414805
2214730	2019-01-11	MA	0.2	7351293
2220123	2019-01-13	WF	2.93	7880356
2153613	2019-01-27	BL	3.37	1082498
2223585	2019-01-20	NF	3.1	4437989
2209015	2019-01-21	MV	3.84	7305795
2187923	2019-01-26	AR	4.05	2814273
2219649	2019-01-15	HK	3.19	9162643
2124210	2019-01-25	DK	4.65	2307502
2227581	2019-01-28	LR	4.35	4491057
2203241	2019-01-23	PG	2.83	3252628
2211106	2019-01-13	CI	4.52	7292263
2189792	2019-01-26	BH	3.42	4910694
2222550	2019-01-28	KH	2.19	7611746
2165276	2019-01-09	CM	2.27	6074329
2082227	2019-01-20	SZ	4.32	2149103
2213098	2019-01-13	ML	4.75	5454796
2221367	2019-01-08	ST	2.22	2579553
2218948	2019-01-22	TM	3.19	1554714
2190016	2019-01-13	MH	3.86	2795909
2214109	2019-01-16	MK	1.81	2636324
2216122	2019-01-01	DZ	2.58	9315298
2217064	2019-01-31	YE	3.02	2300264
2216383	2019-01-19	IS	2.26	7394843
2218672	2019-01-25	CA	3.8	7025838
2216414	2019-01-13	MX	2.66	8901543
2219356	2019-01-21	PR	0.43	8246453
2221429	2019-01-12	IL	4.61	5749721
2184248	2019-01-04	KW	2.64	7440884
2164167	2019-01-13	KM	4.16	4701983
2218727	2019-01-13	LI	2.58	9689224
2214765	2019-01-01	BI	2.92	4814772
2124201	2019-01-31	JE	2.24	2897640
2205208	2019-01-26	PL	2.7	1733061
2222690	2019-01-13	MA	5.76	4344805
2221850	2019-01-24	KN	1.95	8311737
2222411	2019-01-13	SD	1.76	7165058
2124196	2019-01-11	PE	2.91	9674337
2215980	2019-01-09	VU	3.54	4474373
2188862	2019-01-22	GH	1.96	3018997
2227235	2019-01-04	PK	4.27	8631999
2215083	2019-01-11	BT	2.77	9479872
2219983	2019-01-27	SX	4.14	6889619
2213099	2019-01-25	VI	2.72	1100773
2218661	2019-01-13	YT	3.82	8205628
2224092	2019-01-09	KW	2.94	5756697
2218732	2019-01-21	KZ	5.42	9764085
2219100	2019-01-03	CO	2.29	3059502
2164159	2019-01-02	CD	2.59	3690311
2153634	2019-01-29	KN	2.77	9323170
2219064	2019-01-06	ID	3.71	9739453
2221236	2019-01-24	GL	3.9	8282011
2218183	2019-01-21	PH	5.0	4579874
2227633	2019-01-15	AQ	4.33	4294903
2214069	2019-01-02	AZ	1.87	4758064
2216302	2019-01-22	BN	2.64	5804867
2187724	2019-01-22	GP	2.99	7251832
2219513	2019-01-27	GU	3.61	6327220
2227638	2019-01-15	BB	2.66	4523550
2190017	2019-01-12	PN	1.69	2469151
2215524	2019-01-14	MQ	3.57	4531065
2227045	2019-01-01	YT	3.48	7377848
2218870	2019-01-18	BA	2.99	8035415
2187925	2019-01-25	GW	1.74	5011779
2218892	2019-01-31	TM	3.03	5335114
2217926	2019-01-19	KE	0.65	4683077
2206799	2019-01-13	RU	3.02	5427208
2213637	2019-01-03	AT	1.41	9137620
2221234	2019-01-31	LV	2.95	1407549
2211413	2019-01-14	MW	1.85	1533354
2194576	2019-01-09	ES	2.7	7270330
2227634	2019-01-26	NG	3.11	1234105
2216626	2019-01-30	LB	4.51	5326138
2214460	2019-01-05	GR	5.35	2135225
2221194	2019-01-19	BM	3.26	3151873
2219426	2019-01-02	LU	3.75	2624300
2194415	2019-01-27	PR	2.41	4861339
2213673	2019-01-07	MW	3.61	3650155
2225372	2019-01-24	UA	3.77	6263603
1790246	2019-01-05	FJ	3.47	1007659
2219366	2019-01-22	SV	0.69	6423539
2223744	2019-01-03	MX	2.21	4379076
2213127	2019-01-18	GR	3.03	3058701
2218901	2019-01-19	KM	2.21	5810569
2216407	2019-01-01	TC	3.37	5174384
2222816	2019-01-29	PK	3.04	1940996
2213024	2019-01-13	IR	2.51	6247049
2197552	2019-01-26	MA	2.97	3061648
2221921	2019-01-12	CI	3.05	9008098
2217104	2019-01-01	DZ	2.38	8342868
2206798	2019-01-29	SA	2.6	9847222
2216438	2019-01-16	FM	2.3	1979035
2217822	2019-01-23	TW	3.95	5181170
2222338	2019-01-08	SN	2.6	5201006
2227730	2019-01-01	CM	0.44	8002310
2218986	2019-01-29	PN	4.01	3161244
2204830	2019-01-27	MP	4.22	9791516
1790100	2019-01-25	GB	2.29	4351836
2218586	2019-01-14	CH	2.67	7456003
2184113	2019-01-17	LB	3.56	2371397
2203871	2019-01-31	RW	2.88	7919803
2164165	2019-01-12	NU	2.35	3646019
2186850	2019-01-08	RS	4.24	2124656
2222566	2019-01-15	EE	2.62	3256350
2211100	2019-01-21	TT	3.02	3478595
2221105	2019-01-22	GU	3.01	3241732
2216792	2019-01-16	SR	5.41	4348856
2222061	2019-01-13	GP	2.92	8976587
2190015	2019-01-10	VN	2.28	7387185
2218744	2019-01-19	IL	3.67	4946687
2221240	2019-01-14	CZ	2.52	3353261
2197688	2019-01-20	LT	3.94	9494569
2216148	2019-01-27	NL	2.94	8271638
2217326	2019-01-15	US	3.27	4260219
2210353	2019-01-09	KI	4.16	1017606
2213025	2019-01-28	CZ	1.73	1151174
2188530	2019-01-22	AI	5.12	6951181
2222231	2019-01-19	JE	4.61	3888879
2133946	2019-01-20	MA	1.51	7441645
2197144	2019-01-11	CN	4.01	3535816
2227003	2019-01-19	LK	2.57	4803257
2184255	2019-01-01	AW	2.72	3274112
2223434	2019-01-03	IR	2.11	4171980
2188869	2019-01-02	GP	4.18	5603459
2197901	2019-01-16	MW	3.97	2306952
2219108	2019-01-26	SB	2.35	5344360
2227579	2019-01-23	IM	3.32	3668352
2204384	2019-01-30	IR	4.46	2886178
2213369	2019-01-25	BO	5.29	9091270
2184223	2019-01-22	QA	1.1	6967596
2217627	2019-01-27	MC	2.27	9075424
2216234	2019-01-01	GG	3.26	7577345
2209919	2019-01-19	RW	1.13	1463230
2200746	2019-01-20	SJ	2.61	5986193
2218864	2019-01-13	TZ	3.31	8477402
2205173	2019-01-18	CA	4.06	4478153
2212634	2019-01-31	CI	4.34	5828622
2219627	2019-01-09	CY	2.83	1864867
2218404	2019-01-25	SI	1.37	9511128
2176985	2019-01-31	BQ	1.83	2445131
2214170	2019-01-07	EG	2.74	8894038
2223529	2019-01-17	BG	1.72	7766325
2218853	2019-01-16	MG	2.86	4679655
2219128	2019-01-21	IL	4.15	3486211
2215857	2019-01-03	BZ	2.04	2944130
2227636	2019-01-03	LV	2.43	9002086
2184224	2019-01-19	ST	2.06	8830737
2204415	2019-01-12	DM	2.45	5190437
2204080	2019-01-03	KR	1.82	5091870
2215068	2019-01-01	LT	3.53	7017923
2205891	2019-01-31	GY	2.25	9105760
2182506	2019-01-30	TT	3.33	9009698
2184235	2019-01-24	TW	1.65	3696369
2213635	2019-01-02	SC	3.86	3766404
2223207	2019-01-13	PL	2.68	8620855
2213356	2019-01-20	SY	2.76	8213182
2217754	2019-01-25	TM	3.73	8206370
2211099	2019-01-08	HK	2.73	5276805
2220314	2019-01-08	MC	5.07	7242213
2202295	2019-01-15	DO	3.45	3457252
2186843	2019-01-08	BZ	3.79	3902047
2227381	2019-01-23	PR	4.56	8497604
2222890	2019-01-07	PK	2.15	5178762
2197075	2019-01-26	BH	3.74	5928188
2227592	2019-01-09	LS	2.34	3743991
2176643	2019-01-18	KI	1.56	9161125
2209014	2019-01-27	GG	5.32	7465405
2214459	2019-01-28	UZ	3.45	6182128
2217006	2019-01-29	IQ	4.17	4697409
2164159	2019-01-22	BH	3.55	1294101
2203836	2019-01-22	MQ	3.51	2606679
2211105	2019-01-19	DO	5.06	2534753
1790239	2019-01-19	TN	2.79	9912356
2211108	2019-01-28	TT	2.26	4082037
2208104	2019-01-31	DJ	1.04	3437203
2213362	2019-01-20	FI	2.41	7827584
2221247	2019-01-31	CM	1.74	6896330
2223618	2019-01-22	KW	4.25	5544141
2221850	2019-01-29	PW	5.32	5685352
2222317	2019-01-20	RO	5.14	1056616
2216297	2019-01-05	CA	2.97	6347676
2221090	2019-01-08	OM	2.18	8425413
2227724	2019-01-31	NO	3.33	4166623
2220126	2019-01-12	LA	2.15	5743317
2223537	2019-01-10	MG	2.78	2909166
2220175	2019-01-19	US	3.54	3323298
2196260	2019-01-28	UZ	1.47	4272929
2218044	2019-01-26	CL	3.56	6487014
2221364	2019-01-17	AW	1.06	7441727
2212954	2019-01-05	SG	3.78	3549218
2222633	2019-01-02	GE	3.41	7976993
2222411	2019-01-15	CW	2.8	9980929
2184224	2019-01-04	LK	4.19	3817381
2203110	2019-01-07	DM	1.89	7819813
2223157	2019-01-29	SZ	3.17	4665719
2202222	2019-01-03	CR	2.21	9720707
2188482	2019-01-20	JE	4.28	5397215
2217735	2019-01-26	KP	3.6	1484469
2209207	2019-01-12	SE	4.66	1581577
2201519	2019-01-07	JO	1.46	1117721
2218902	2019-01-08	KH	2.88	5865708
2218566	2019-01-11	RO	4.13	5990546
2220146	2019-01-22	BH	4.13	7217114
2209963	2019-01-20	NP	1.71	1299108
2223415	2019-01-10	BZ	3.08	3442574
2194574	2019-01-17	GI	1.88	7031312
2209026	2019-01-26	TF	3.06	7355969
2203115	2019-01-02	BZ	2.86	3601514
2214269	2019-01-07	SZ	3.27	3493166
2211960	2019-01-19	IT	2.49	3647058
2221883	2019-01-15	UZ	4.04	4011070
2213395	2019-01-02	GB	4.0	7151724
2214391	2019-01-30	BL	2.09	1716830
2217635	2019-01-28	PR	3.77	8812358
2227380	2019-01-09	RO	3.5	7314440
2222122	2019-01-08	NC	1.84	5080074
2227115	2019-01-08	BZ	4.09	3420249
2213614	2019-01-21	ZW	4.45	2139406
2209861	2019-01-09	BJ	2.26	5328052
2215878	2019-01-14	AS	3.42	8575071
2208048	2019-01-12	GN	2.29	1371992
1790258	2019-01-10	NP	1.02	3415850
2219073	2019-01-28	LU	2.28	1179205
2199376	2019-01-09	IR	3.3	3167113
2141773	2019-01-11	PT	3.26	7513569
2076488	2019-01-07	GB	1.02	5524455
2217734	2019-01-26	NL	1.18	2420775
2215536	2019-01-05	KG	2.75	5787249
2217751	2019-01-20	SG	2.66	9683179
2223409	2019-01-06	TD	2.73	9133544
2216241	2019-01-16	ES	3.03	9345134
2219832	2019-01-31	TO	2.05	2833211
2160957	2019-01-01	JM	2.14	4230259
2220288	2019-01-14	SI	2.0	8925201
2204357	2019-01-06	PG	4.01	8320916
2216873	2019-01-12	MQ	3.59	1260936
2221090	2019-01-26	LV	4.0	9053154
2224095	2019-01-13	NG	3.66	5971601
2227602	2019-01-06	GD	2.57	6660250
2155459	2019-01-05	AD	2.9	7282833
2213625	2019-01-22	MN	2.85	8545141
2219501	2019-01-01	BM	1.9	9405728
2210965	2019-01-10	TW	1.46	5843405
2218916	2019-01-02	EC	2.31	8805450
2194187	2019-01-29	SZ	3.6	1457233
2221107	2019-01-13	AI	1.19	4850825
2203117	2019-01-21	MT	3.05	4130169
2222236	2019-01-21	SR	1.54	4920933
2201257	2019-01-12	LS	2.14	8844302
2220332	2019-01-24	PT	4.06	3748249
2216436	2019-01-29	DE	4.01	1389628
2207508	2019-01-16	NA	4.67	5147243
2197350	2019-01-04	KI	5.17	4057102
2215654	2019-01-27	HU	3.09	7944811
2189834	2019-01-15	SL	4.39	1199832
2214864	2019-01-19	CW	3.98	7793888
2225380	2019-01-09	CX	2.85	1048233
2215654	2019-01-20	GA	3.8	9620594
2213021	2019-01-10	BA	2.65	4895783
2223613	2019-01-16	ZW	2.84	9138851
2205935	2019-01-13	PA	0.76	6066318
2184226	2019-01-18	HK	1.15	3850905
2220123	2019-01-02	IS	2.81	2104355
2127863	2019-01-08	GM	2.66	9340143
2220146	2019-01-03	SH	1.41	8335946
2211433	2019-01-14	CL	2.35	9914240
2219311	2019-01-06	KW	3.52	5745036
2226996	2019-01-26	GE	2.65	5482860
2217753	2019-01-25	KM	3.51	8629961
2196301	2019-01-10	MF	4.18	2141575
2227623	2019-01-02	AS	3.56	1118655
2195913	2019-01-10	AX	1.55	3839389
2213351	2019-01-21	BF	3.15	3264183
2216992	2019-01-04	BE	3.91	2942949
2214642	2019-01-27	BL	4.31	2931575
2217750	2019-01-23	TL	2.81	3819466
2226912	2019-01-04	BY	5.25	8082233
2223624	2019-01-05	BF	3.88	2581413
2170958	2019-01-26	HN	4.44	6438287
2197410	2019-01-23	MN	3.88	5063027
2222972	2019-01-23	BI	2.0	7112777
2150569	2019-01-10	VU	2.6	1133834
2214165	2019-01-05	EH	4.34	3296020
2214076	2019-01-04	SZ	2.97	3110566
2227591	2019-01-31	ER	1.36	6427678
2177427	2019-01-21	BJ	3.01	5216338
2210158	2019-01-07	NF	1.0	5076178
2220147	2019-01-26	IL	3.1	6570177
2213261	2019-01-13	AQ	4.38	5532721
2215966	2019-01-26	CF	3.48	9787642
2203386	2019-01-04	CI	2.97	2240686
2218628	2019-01-10	ST	3.35	1087068
2217635	2019-01-26	MW	2.29	7787016
2218237	2019-01-19	MF	1.24	4178830
2215368	2019-01-29	ME	3.67	6616237
2218203	2019-01-27	GR	1.99	1280158
2216150	2019-01-12	CN	2.65	7459802
2059186	2019-01-20	AG	3.39	7581784
2217225	2019-01-05	PE	5.13	4601660
2222992	2019-01-03	PM	3.47	3587424
2210290	2019-01-06	IE	2.71	8119303
2222827	2019-01-15	BR	2.38	5235398
2222102	2019-01-10	HN	3.19	9619140
2218677	2019-01-17	CV	2.5	7822887
2223205	2019-01-02	ZM	4.07	1426984
2227124	2019-01-16	PE	2.51	8464258
2218419	2019-01-24	RE	3.66	4104092
2210979	2019-01-19	SB	1.74	6165064
2220257	2019-01-03	DE	2.91	9340069
2216119	2019-01-28	JO	2.56	5233994
2225379	2019-01-11	PR	3.21	4759336
2223122	2019-01-02	GW	3.98	9977579
2220268	2019-01-29	MT	3.01	6703671
2221970	2019-01-02	AM	2.98	9783595
2194499	2019-01-05	NC	2.93	5333384
2220141	2019-01-10	GU	3.44	6173235
2217344	2019-01-12	CM	4.35	8970051
2217748	2019-01-13	NF	2.16	5476376
2219013	2019-01-16	JE	5.57	3439831
2218517	2019-01-26	CW	4.21	4222476
2218096	2019-01-03	SS	2.08	5888423
2213373	2019-01-26	KG	2.68	3139972
2218422	2019-01-11	SO	2.43	8461550
2170958	2019-01-11	CK	1.97	5568610
2056431	2019-01-12	NU	3.41	7355898
2186843	2019-01-25	GL	0.73	1025223
2221360	2019-01-22	NO	2.58	3668145
2214719	2019-01-31	DZ	1.49	5355461
2219633	2019-01-23	BN	2.64	3362441
2201270	2019-01-05	AX	1.91	2575590
2215440	2019-01-03	MO	3.18	6068902
2184245	2019-01-27	IM	4.47	5476660
2221120	2019-01-11	NC	1.04	6999222
2218727	2019-01-24	KH	4.85	2523288
2217753	2019-01-17	IS	2.92	6857636
2227086	2019-01-16	DJ	4.27	2669871
2197379	2019-01-25	DJ	2.25	4973912
2217348	2019-01-18	GG	4.97	9073092
2222130	2019-01-17	NU	3.98	9396700
2217746	2019-01-23	TC	1.81	2840154
2216064	2019-01-15	LY	3.41	7304670
2220286	2019-01-14	GH	3.28	6551093
2219431	2019-01-05	LU	5.45	9083873
2203244	2019-01-05	AD	2.01	6231668
2227585	2019-01-07	SE	2.44	7037201
2227144	2019-01-13	NO	1.22	4740797
2186739	2019-01-01	TV	2.91	3574737
2059187	2019-01-07	BA	3.16	6308448
2188242	2019-01-09	TV	2.54	6531308
2223722	2019-01-09	LT	4.14	9962638
2219969	2019-01-13	OM	2.53	5702950
2213634	2019-01-23	AG	2.92	8190220
2209018	2019-01-24	SY	2.2	3865758
2217675	2019-01-31	VC	0.53	3748365
2218706	2019-01-28	CN	3.32	5162701
2219377	2019-01-31	CN	3.09	2507787
2222306	2019-01-24	PY	1.58	7024721
2175518	2019-01-04	BJ	2.76	9762272
2216296	2019-01-20	DJ	4.05	5814719
2207844	2019-01-05	IR	1.06	6446919
2214389	2019-01-15	PR	2.69	2515704
2201343	2019-01-01	AZ	2.05	5164588
2170078	2019-01-11	VE	2.86	2099109
2216974	2019-01-20	LB	2.43	1991041
2196257	2019-01-11	CI	4.43	3369588
2213362	2019-01-18	MM	1.91	2134256
2059188	2019-01-13	SV	4.53	1488918
2216870	2019-01-28	AM	3.97	2867186
2098958	2019-01-26	SV	2.51	3609678
2215203	2019-01-26	JP	1.75	3604210
2219424	2019-01-26	AM	2.58	3628530
2216174	2019-01-14	TM	3.28	8049078
2227380	2019-01-31	GP	2.41	2382967
2221562	2019-01-08	BO	5.41	4212535
2215493	2019-01-26	TK	2.71	5239248
