2204405	2019-01-02	AZ	4.24	
2225368	2019-01-09	RS	2.7	
2210960	2019-01-20	MO	1.48	
2209024	2019-01-21	YE	3.05	
2219107	2019-01-23	BI	2.96	
2215473	2019-01-25	JP	3.15	
2222759	2019-01-08	NR	2.09	
2213023	2019-01-04	TZ	1.39	
2217676	2019-01-07	CC	2.02	
2214903	2019-01-13	SC	3.54	
2213034	2019-01-17	IM	2.38	
2213027	2019-01-16	EC	4.02	
2216174	2019-01-19	KM	2.78	
2221193	2019-01-05	MS	2.5	
2218193	2019-01-17	VE	1.81	
2212963	2019-01-05	SS	1.8	
2222113	2019-01-23	CI	2.49	
2221250	2019-01-09	KI	4.16	
2190569	2019-01-27	WF	2.95	
2221240	2019-01-09	LY	2.85	
2216800	2019-01-25	MS	3.37	
2165276	2019-01-02	GR	2.59	
2221396	2019-01-31	HU	3.51	
2227917	2019-01-23	CR	4.19	
2221358	2019-01-11	AD	0.94	
2213236	2019-01-30	MG	3.89	
2161179	2019-01-06	PR	1.08	
2215229	2019-01-22	BB	3.14	
2183606	2019-01-02	GE	4.28	
2218616	2019-01-18	HK	2.99	
2228139	2019-01-06	PS	0.75	
2218480	2019-01-11	TZ	3.98	
2219085	2019-01-28	SX	1.19	
2196260	2019-01-14	MV	2.87	
2164174	2019-01-01	JP	3.4	
2214076	2019-01-28	MR	2.69	
2222115	2019-01-26	TF	3.06	
2212637	2019-01-08	FJ	1.84	
2199376	2019-01-14	GD	2.93	
2227846	2019-01-07	SE	3.23	
2218047	2019-01-24	KP	2.82	
2218237	2019-01-21	EE	4.33	
2218535	2019-01-27	VG	1.43	
2197329	2019-01-27	AL	3.16	
2218522	2019-01-11	SD	2.63	
2223719	2019-01-06	PK	2.44	
2214094	2019-01-18	JE	3.46	
2223198	2019-01-18	BE	3.8	
2059179	2019-01-23	SC	4.25	
2201964	2019-01-14	FK	2.12	
2228067	2019-01-01	IN	4.44	
2213262	2019-01-28	TC	3.86	
2189785	2019-01-10	MW	3.04	
2214824	2019-01-31	CI	3.56	
2222819	2019-01-23	BS	2.4	
2227897	2019-01-25	WF	4.09	
2216872	2019-01-07	ES	1.78	
2217755	2019-01-14	MA	1.78	
2216977	2019-01-28	PH	2.19	
2219403	2019-01-08	VC	1.73	
2215592	2019-01-18	SJ	3.03	
2209229	2019-01-25	IE	2.39	
2184262	2019-01-09	OM	4.25	
2212273	2019-01-21	TD	2.74	
2221899	2019-01-17	KI	3.72	
2219316	2019-01-12	KR	1.45	
2211434	2019-01-29	TD	4.4	
2191191	2019-01-30	CU	2.21	
2227256	2019-01-05	VN	2.97	
2218182	2019-01-10	TC	2.45	
2201258	2019-01-12	GY	3.36	
2214087	2019-01-30	AW	2.11	
2227518	2019-01-07	TO	3.66	
2207478	2019-01-06	VC	2.14	
2220160	2019-01-17	ID	1.2	
2188000	2019-01-17	MC	3.01	
2213330	2019-01-03	AX	2.22	
2227107	2019-01-20	GW	2.5	
2190907	2019-01-13	DK	3.86	
2227236	2019-01-12	FM	2.32	
2219426	2019-01-06	SN	3.3	
2219015	2019-01-18	BL	2.63	
2220265	2019-01-14	TG	2.21	
2216971	2019-01-13	TZ	3.31	
2213069	2019-01-06	MH	3.73	
2216806	2019-01-28	MY	1.2	
2227800	2019-01-05	SJ	2.93	
2214139	2019-01-17	GR	2.44	
2214830	2019-01-31	TC	4.18	
2216676	2019-01-11	BV	2.88	
2219839	2019-01-04	ZM	3.92	
2218675	2019-01-03	BO	4.43	
2216829	2019-01-26	ER	1.99	
2218907	2019-01-18	BL	3.52	
2227583	2019-01-09	SD	3.2	
2124197	2019-01-22	GQ	2.05	
2172281	2019-01-12	CZ	2.78	
2222132	2019-01-03	VI	3.24	
2195084	2019-01-02	BT	3.33	
2218895	2019-01-23	ZM	4.42	
2227639	2019-01-09	BB	2.63	
2223031	2019-01-08	FO	3.53	
2218194	2019-01-18	MA	4.31	
2216785	2019-01-16	HN	2.02	
2184237	2019-01-12	CI	1.3	
2124197	2019-01-09	KH	4.94	
2227810	2019-01-05	RU	3.34	
2188864	2019-01-25	GR	3.17	
2222892	2019-01-27	AS	2.53	
2214642	2019-01-18	CV	2.8	
2227034	2019-01-06	TF	3.14	
2207195	2019-01-27	CR	3.76	
2219392	2019-01-21	SL	2.42	
2201527	2019-01-03	SC	3.0	
2219469	2019-01-22	KI	2.39	
2217497	2019-01-12	AW	1.94	
2227137	2019-01-31	AR	3.37	
2217496	2019-01-11	ET	2.66	
2182517	2019-01-05	TZ	3.51	
2210902	2019-01-18	TO	3.08	
2204079	2019-01-13	UY	1.8	
2200462	2019-01-02	UA	4.14	
2219080	2019-01-26	AO	3.23	
2227762	2019-01-30	GG	4.76	
2227158	2019-01-13	MT	5.24	
2184230	2019-01-19	AU	2.09	
2216806	2019-01-28	KN	0.35	
2210979	2019-01-08	LI	2.09	
2176984	2019-01-06	FR	2.41	
2153630	2019-01-09	AM	2.29	
2222078	2019-01-10	SD	2.58	
2222060	2019-01-09	WF	2.02	
2219656	2019-01-14	BA	2.46	
2209204	2019-01-24	AL	4.29	
2217640	2019-01-05	IR	1.06	
2216805	2019-01-14	BG	3.65	
2212275	2019-01-29	LV	3.07	
2200383	2019-01-19	BD	3.97	
2227878	2019-01-10	ZW	1.92	
2228111	2019-01-06	PY	1.91	
2227134	2019-01-07	IT	1.28	
2211960	2019-01-28	PR	6.18	
2214728	2019-01-30	LU	3.31	
2207353	2019-01-28	TO	3.52	
2216142	2019-01-05	FM	2.72	
2227854	2019-01-10	UZ	1.97	
2179908	2019-01-24	ZW	3.6	
2211105	2019-01-09	RU	2.52	
2200763	2019-01-19	SR	1.65	
2220129	2019-01-26	AI	1.99	
2202293	2019-01-24	BN	2.18	
2149434	2019-01-28	LI	2.8	
2218005	2019-01-22	KM	3.18	
2059178	2019-01-27	TJ	2.81	
2214100	2019-01-04	CI	2.42	
2218185	2019-01-08	SH	2.96	
2228073	2019-01-18	ZW	3.56	
2213637	2019-01-12	WF	1.46	
2217726	2019-01-11	SC	1.94	
2217730	2019-01-13	MS	2.22	
2221374	2019-01-04	TZ	4.56	
2152234	2019-01-26	CC	3.64	
2221822	2019-01-03	TH	1.82	
2206180	2019-01-29	BA	3.76	
2228133	2019-01-08	EE	1.44	
2216549	2019-01-03	LK	3.11	
2221372	2019-01-13	BF	1.85	
1790092	2019-01-19	NL	3.16	
2216304	2019-01-13	QA	3.19	
2188000	2019-01-29	FK	3.52	
2149171	2019-01-25	LC	2.33	
2215068	2019-01-16	GE	2.21	
2217759	2019-01-14	HN	3.13	
2201263	2019-01-16	TJ	4.29	
2213071	2019-01-17	BW	1.19	
2201964	2019-01-26	LI	2.65	
2223647	2019-01-01	CA	3.6	
2221116	2019-01-01	LU	3.07	
2221086	2019-01-27	MP	4.22	
2221116	2019-01-25	GT	3.54	
2199513	2019-01-02	ST	3.52	
2218853	2019-01-27	AM	1.66	
2219073	2019-01-01	NG	1.27	
2221251	2019-01-11	MA	0.2	
2215956	2019-01-13	ZM	1.02	
2211450	2019-01-04	MY	4.31	
2205847	2019-01-30	VA	1.9	
2160993	2019-01-09	DE	3.6	
2059175	2019-01-16	ZW	2.72	
2219367	2019-01-05	ZW	2.94	
2219393	2019-01-28	ML	3.45	
2228060	2019-01-02	EG	1.19	
2227170	2019-01-24	CL	2.9	
2150868	2019-01-10	GQ	2.4	
2180814	2019-01-23	VG	1.97	
2218907	2019-01-31	MZ	4.72	
1789348	2019-01-21	DZ	3.63	
2214725	2019-01-25	AT	2.24	
2215388	2019-01-20	GW	2.17	
2220172	2019-01-19	EC	3.08	
2216439	2019-01-08	HK	2.29	
2207882	2019-01-02	MQ	2.04	
2214743	2019-01-27	MR	4.19	
2227581	2019-01-06	CR	1.72	
2176984	2019-01-18	MU	3.54	
2227629	2019-01-10	IM	3.15	
2221921	2019-01-21	JO	2.42	
2184254	2019-01-25	TF	1.07	
2227042	2019-01-15	LA	1.99	
2218988	2019-01-11	IS	2.77	
2203386	2019-01-08	ZM	3.28	
2211488	2019-01-03	AT	2.86	
2227890	2019-01-14	TF	3.74	
2228001	2019-01-12	ES	4.14	
2207194	2019-01-26	AU	2.67	
2219337	2019-01-25	VG	3.05	
2210980	2019-01-31	CN	3.09	
2213612	2019-01-23	PY	1.05	
2195082	2019-01-30	NF	4.91	
2164180	2019-01-01	LV	3.2	
2221370	2019-01-04	SE	4.37	
2221371	2019-01-17	LI	4.3	
2215967	2019-01-02	SL	3.01	
2203117	2019-01-28	CA	2.92	
2202426	2019-01-22	PF	2.42	
2216622	2019-01-06	DE	2.69	
2227158	2019-01-25	RE	2.53	
2217923	2019-01-21	GU	4.55	
2223591	2019-01-01	PM	4.22	
2202431	2019-01-19	CZ	2.77	
2221095	2019-01-01	AR	4.31	
2207879	2019-01-01	CD	2.45	
2188983	2019-01-06	FK	3.06	
2217876	2019-01-04	CG	3.15	
2227259	2019-01-28	SZ	2.59	
2194069	2019-01-19	MN	1.74	
2197550	2019-01-27	SK	3.71	
2221367	2019-01-03	LS	3.15	
2210316	2019-01-11	SI	1.59	
2216986	2019-01-26	ET	2.62	
2227749	2019-01-28	HR	3.25	
2210397	2019-01-15	IR	2.91	
2214430	2019-01-13	PG	2.8	
2227749	2019-01-28	HT	2.89	
2197550	2019-01-15	TO	3.52	
2192869	2019-01-24	BI	3.68	
2214870	2019-01-11	PS	3.35	
2187923	2019-01-29	AE	2.65	
2223535	2019-01-22	YE	2.39	
2223548	2019-01-07	EH	2.49	
2221283	2019-01-25	SN	2.28	
2222588	2019-01-27	QA	4.54	
2221364	2019-01-28	GM	3.64	
2207066	2019-01-11	PL	4.13	
2208295	2019-01-19	BV	5.23	
2217821	2019-01-28	KP	4.81	
2212279	2019-01-05	DK	1.56	
2217503	2019-01-23	PK	2.64	
2207196	2019-01-30	SE	2.13	
2214681	2019-01-09	CV	3.46	
2195082	2019-01-05	SM	3.0	
2227884	2019-01-08	AT	3.67	
2220148	2019-01-31	TL	4.25	
2210990	2019-01-31	AZ	4.33	
2208962	2019-01-31	AX	1.71	
2222891	2019-01-02	CI	1.98	
2222049	2019-01-12	TV	3.26	
2197067	2019-01-13	AS	2.42	
2213326	2019-01-06	FR	2.35	
2219630	2019-01-30	KY	3.64	
2195094	2019-01-19	KP	1.3	
2170876	2019-01-10	RO	3.58	
2215331	2019-01-16	GF	4.34	
2217864	2019-01-20	SA	2.27	
2213613	2019-01-06	BT	4.37	
2206799	2019-01-26	MK	2.37	
2221237	2019-01-21	BR	2.77	
2170075	2019-01-16	NA	4.67	
2200764	2019-01-03	GL	4.52	
2218569	2019-01-26	DJ	3.94	
2221859	2019-01-01	BW	2.44	
2059183	2019-01-01	MC	2.39	
2227814	2019-01-29	CN	2.21	
2076484	2019-01-02	SG	2.75	
2218540	2019-01-13	IS	2.75	
2220332	2019-01-12	BN	3.04	
2223657	2019-01-13	CM	2.27	
2204404	2019-01-31	HM	3.13	
2187608	2019-01-28	VI	3.16	
2214389	2019-01-12	WS	3.58	
2227649	2019-01-22	MT	4.27	
1790257	2019-01-18	KY	5.45	
2115844	2019-01-16	MN	3.78	
2217650	2019-01-17	BJ	3.31	
2227559	2019-01-20	MG	2.81	
2216960	2019-01-24	HR	2.48	
2115844	2019-01-16	MW	3.97	
2223656	2019-01-05	ZW	4.0	
2185797	2019-01-01	BT	3.72	
2228183	2019-01-25	PS	2.85	
2219816	2019-01-12	DJ	1.34	
2216411	2019-01-08	IM	2.71	
2195964	2019-01-19	CX	4.3	
2221878	2019-01-28	GS	2.65	
2219359	2019-01-08	ST	1.76	
2205280	2019-01-16	PR	1.71	
2141772	2019-01-30	VC	2.72	
2214166	2019-01-24	BT	2.71	
2217496	2019-01-04	MY	2.03	
2221830	2019-01-17	IR	4.07	
2196258	2019-01-14	GI	2.36	
2222813	2019-01-19	RW	1.13	
2197901	2019-01-30	GD	2.05	
2201965	2019-01-04	MP	3.12	
2210152	2019-01-18	TK	1.16	
2192869	2019-01-18	GF	2.22	
2213975	2019-01-29	KY	2.88	
2213607	2019-01-25	BH	2.8	
2223523	2019-01-25	SL	3.41	
2221118	2019-01-10	TG	2.79	
2228183	2019-01-01	TN	2.55	
2216393	2019-01-19	BJ	2.96	
2216298	2019-01-02	MX	4.6	
2213623	2019-01-05	AR	1.5	
2215333	2019-01-01	SA	3.05	
2227045	2019-01-26	JP	3.04	
2197379	2019-01-25	HR	3.1	
2209535	2019-01-10	MC	2.59	
1790099	2019-01-06	SD	2.79	
2215879	2019-01-22	CW	4.96	
2197901	2019-01-29	HK	1.71	
2118024	2019-01-10	JO	3.0	
2169342	2019-01-27	IT	2.18	
2219665	2019-01-18	BD	3.96	
2059178	2019-01-21	NO	3.49	
2210911	2019-01-28	MA	2.85	
2227885	2019-01-11	UY	3.14	
2214901	2019-01-10	UA	3.34	
2141772	2019-01-29	UG	5.71	
2216472	2019-01-14	MS	5.78	
2221121	2019-01-30	SE	2.75	
2221422	2019-01-09	GQ	2.77	
2193057	2019-01-21	PS	2.16	
2221218	2019-01-23	GN	1.51	
2227253	2019-01-31	MQ	3.4	
2220341	2019-01-04	HN	5.24	
2217491	2019-01-21	PN	2.73	
2124194	2019-01-29	IS	4.23	
2218188	2019-01-20	SZ	2.0	
2223525	2019-01-27	IE	1.68	
2221120	2019-01-10	MR	2.67	
2225441	2019-01-20	SJ	3.19	
2197419	2019-01-16	HM	3.67	
2190568	2019-01-13	QA	2.81	
2202359	2019-01-24	BR	3.06	
2188780	2019-01-05	CD	2.71	
2188872	2019-01-28	VU	2.66	
2223526	2019-01-11	NR	2.66	
2222078	2019-01-22	CI	3.2	
2217226	2019-01-11	CI	3.94	
2213351	2019-01-10	PN	3.23	
2215076	2019-01-06	MK	3.93	
2227139	2019-01-03	VG	2.93	
2215964	2019-01-22	ML	3.33	
2216995	2019-01-13	MG	4.22	
2221402	2019-01-30	SI	2.79	
2217753	2019-01-23	MU	4.33	
2213637	2019-01-05	PN	1.35	
2223487	2019-01-10	PK	3.0	
2218617	2019-01-21	NZ	1.85	
2228050	2019-01-26	LC	3.04	
2227734	2019-01-22	SZ	2.82	
2198429	2019-01-20	KZ	5.69	
2207352	2019-01-27	KZ	3.49	
2212693	2019-01-01	GR	2.7	
2212693	2019-01-13	EG	3.26	
2220165	2019-01-06	LC	4.38	
2204705	2019-01-17	CH	3.01	
2204091	2019-01-30	BY	3.81	
2133948	2019-01-22	NL	4.3	
2150569	2019-01-01	WS	2.31	
2213263	2019-01-12	SZ	2.47	
2214865	2019-01-06	PL	2.19	
2202406	2019-01-22	UA	3.91	
2214476	2019-01-08	OM	2.18	
2219080	2019-01-21	BO	1.94	
2215333	2019-01-25	SJ	2.23	
2219015	2019-01-12	DJ	3.55	
2227103	2019-01-13	OM	3.38	
2216318	2019-01-13	TZ	2.92	
2222851	2019-01-22	DK	3.93	
2222129	2019-01-19	KM	2.66	
2213132	2019-01-04	WF	2.4	
2228042	2019-01-17	BF	2.76	
2222129	2019-01-07	MU	2.49	
2205172	2019-01-06	OM	1.98	
2216248	2019-01-09	BY	1.9	
2214744	2019-01-04	AU	2.42	
2217852	2019-01-05	SA	3.85	
2213748	2019-01-21	SA	3.62	
2215227	2019-01-13	VC	2.52	
2196685	2019-01-20	TL	2.34	
2191190	2019-01-03	CC	3.98	
2207055	2019-01-27	BJ	2.89	
2214460	2019-01-06	LK	3.24	
2213071	2019-01-29	TD	2.58	
2208809	2019-01-12	GU	2.62	
2219359	2019-01-21	NR	3.48	
2216143	2019-01-07	AW	5.09	
2216179	2019-01-10	BQ	4.24	
2222220	2019-01-25	NR	3.95	
2190468	2019-01-18	IS	2.22	
2217331	2019-01-04	TJ	3.46	
2218841	2019-01-12	AW	3.51	
2214086	2019-01-15	GA	3.0	
